Date,equal_weight,classical_markowitz,robust_markowitz
2022-10-12,1.338286956224494,1.0989375819243818,0.9307769083210827
2022-10-13,1.3590977288970225,1.1231148712256298,0.935748393352446
2022-10-14,1.3343559604741302,1.10189136126712,0.9305012115088687
2022-10-17,1.3604425170655423,1.108532374962633,0.9333531264484883
2022-10-18,1.369530888655643,1.1032095718242239,0.9327862917059063
2022-10-19,1.3539656743970343,1.0969589145155938,0.9279593497948105
2022-10-20,1.3475162780593881,1.0936863596343316,0.9247180627112537
2022-10-21,1.3682102241743734,1.1011935659346457,0.9282335117951391
2022-10-24,1.3685911893892768,1.1081646429279597,0.9293198791079351
2022-10-25,1.3908394792993377,1.1180225221660962,0.9323989023927486
2022-10-26,1.3974849587578733,1.1259312980549019,0.9336026295950882
2022-10-27,1.395101283476876,1.1209919940282056,0.9336300405232776
2022-10-28,1.4093341334438525,1.125888671092252,0.9348356242004938
2022-10-31,1.403248375197706,1.1361236025346406,0.9357494388778447
2022-11-01,1.4097234555457652,1.1402516947556,0.9385306366899624
2022-11-02,1.387415216875448,1.1287110271761893,0.933912612745148
2022-11-03,1.3811044545470526,1.1242218247813398,0.9306383727536831
2022-11-04,1.4111339517668653,1.151973812951344,0.9382282327680339
2022-11-07,1.41672093541645,1.1582782957176778,0.9383208707755765
2022-11-08,1.4239188654188903,1.1483365044511102,0.9369841350474158
2022-11-09,1.4009426563115117,1.1226810385371118,0.9329191550070574
2022-11-10,1.4623241224973786,1.146478819527492,0.9437119658891326
2022-11-11,1.4773711233389415,1.1511240250169932,0.944400892220544
2022-11-14,1.4662189321989847,1.1405973938562566,0.9399183624809876
2022-11-15,1.481244171187078,1.1497336920698848,0.9447998972948279
2022-11-16,1.4704972010886395,1.1384586409742858,0.9429458923220558
2022-11-17,1.4646707052855825,1.1307655621017108,0.9391771512110116
2022-11-18,1.4670848643858043,1.1285813325773584,0.938901109979454
2022-11-21,1.4628768113937416,1.129440461304213,0.9390137309928764
2022-11-22,1.4786982257431838,1.1420871218994226,0.9416152842584725
2022-11-23,1.485443619362907,1.1375354698281903,0.9421044934503651
2022-11-25,1.4866563756392592,1.1386163281510766,0.9437735634960646
2022-11-28,1.46895282794931,1.1254991892398676,0.9405247674982499
2022-11-29,1.4751382486018514,1.1324156368449583,0.9416708040071825
2022-11-30,1.506117895402159,1.1442461804720194,0.9478424289519017
2022-12-01,1.5092423652905196,1.1384935345221345,0.9475913641254001
2022-12-02,1.5090178967305587,1.1253395017137942,0.9452920973111063
2022-12-05,1.4834777601261446,1.0929044168758617,0.9356803017990195
2022-12-06,1.4722279211251197,1.0746926602300007,0.9322702964951071
2022-12-07,1.4736128371344779,1.0797616027120354,0.9347497363768857
2022-12-08,1.4807592324546757,1.0803660517678184,0.9339263790266406
2022-12-09,1.4732263831260808,1.0765288696039799,0.9326079508625017
